1000
6.40
Pchamber	Preservoir	Thrust	Temp
1248.0130	-384.2365	-0.2268	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1246.9367	-384.2365	-0.2268	24.8522
1248.0130	-384.7359	-0.2268	24.8522
1249.0894	-384.2365	-0.0769	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1247.4748	-384.7359	-0.3767	24.8522
1248.5512	-384.7359	-0.0769	24.8522
1248.5512	-384.2365	-0.2268	24.8522
1249.0894	-384.2365	-0.0769	24.8522
1249.0894	-383.7371	-0.0769	24.8522
1248.5512	-384.2365	0.0730	24.8522
1246.9367	-383.7371	-0.0769	24.8522
1247.4748	-383.2378	-0.3767	24.8522
1247.4748	-384.2365	0.0730	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1246.3985	-383.2378	-0.5266	24.8522
1248.5512	-383.7371	-0.2268	24.8522
1248.5512	-384.2365	-0.2268	24.8522
1248.5512	-385.7346	-0.2268	24.8522
1249.0894	-383.2378	-0.2268	24.8522
1249.0894	-383.7371	-0.2268	24.8522
1248.5512	-383.7371	-0.0769	24.8522
1248.5512	-383.2378	0.0730	24.8522
1249.0894	-383.7371	-0.0769	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1247.4748	-385.2352	-0.0769	24.8522
1248.5512	-383.7371	-0.2268	24.8522
1247.4748	-384.2365	-0.3767	24.8522
1248.0130	-384.2365	-0.2268	24.8522
1248.5512	-383.7371	-0.0769	24.8522
1248.5512	-383.7371	-0.2268	24.8522
1248.5512	-384.2365	-0.2268	24.8522
1249.0894	-384.2365	-0.2268	24.8522
1248.5512	-383.7371	-0.2268	24.8522
1247.4748	-384.7359	-0.2268	24.8522
1246.9367	-384.7359	-0.0769	24.8522
1246.9367	-384.2365	-0.2268	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1246.9367	-384.7359	-0.2268	24.8522
1248.5512	-384.2365	-0.2268	24.8522
1248.5512	-383.7371	-0.2268	24.8522
1248.5512	-383.7371	-0.0769	24.8522
1248.5512	-383.7371	-0.0769	24.8522
1245.8603	-384.2365	-0.2268	24.8522
1248.0130	-383.7371	-0.0769	24.8522
1247.4748	-383.7371	-0.0769	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1247.4748	-384.7359	-0.2268	24.8522
1247.4748	-384.2365	-0.2268	24.8522
1248.0130	-384.2365	-0.2268	24.8522
1248.5512	-383.7371	-0.3767	24.8522
1248.5512	-383.7371	-0.0769	24.8522
1248.0130	-384.2365	-0.0769	24.8522
1248.0130	-384.2365	-0.0769	24.8522
1248.0130	-383.7371	-0.2268	24.8460
1247.4748	-384.2365	-0.0769	24.8460
1248.0130	-384.7359	-0.0769	24.8460
1248.5512	-384.2365	-0.2268	24.8460
1247.4748	-383.7371	-0.0769	24.8460
1247.4748	-384.7359	-0.2268	24.8460
1248.5512	-384.7359	-0.0769	24.8460
1248.0130	-383.7371	-0.2268	24.8460
1249.0894	-384.2365	-0.2268	24.8460
1248.0130	-383.2378	-0.0769	24.8460
1248.0130	-384.7359	-0.2268	24.8460
1248.0130	-383.7371	-0.2268	24.8460
1247.4748	-384.2365	-0.2268	24.8460
1247.4748	-384.2365	0.0730	24.8460
1248.0130	-384.2365	-0.2268	24.8460
1247.4748	-384.7359	-0.2268	24.8460
1247.4748	-384.7359	-0.3767	24.8460
1249.0894	-384.7359	-0.0769	24.8460
1249.0894	-383.7371	0.0730	24.8460
1248.5512	-384.2365	-0.2268	24.8460
1246.3985	-384.7359	-0.0769	24.8460
1247.4748	-383.7371	-0.2268	24.8460
1247.4748	-383.7371	-0.0769	24.8460
1248.0130	-383.7371	-0.0769	24.8460
1247.4748	-384.2365	-0.0769	24.8460
1247.4748	-384.2365	-0.2268	24.8460
1248.0130	-384.7359	-0.2268	24.8460
1248.5512	-384.7359	-0.0769	24.8460
1248.0130	-384.2365	-0.2268	24.8460
1248.5512	-384.2365	0.0730	24.8460
1248.5512	-383.7371	-0.2268	24.8460
1248.0130	-384.2365	-0.0769	24.8460
1247.4748	-383.7371	-0.2268	24.8460
1248.0130	-383.7371	-0.0769	24.8460
1248.5512	-384.2365	-0.2268	24.8460
1248.5512	-384.2365	0.0730	24.8460
1248.0130	-384.2365	-0.2268	24.8460
1249.0894	-384.2365	-0.0769	24.8460
1247.4748	-384.2365	-0.2268	24.8460
1248.5512	-383.7371	-0.2268	24.8460
1248.5512	-383.7371	-0.0769	24.8460
1248.0130	-383.7371	-0.0769	24.8460
1248.5512	-384.2365	0.0730	24.8460
1247.4748	-384.2365	0.0730	24.8460
1247.4748	-384.2365	-0.0769	24.8460
1246.9367	-384.7359	-0.2268	24.8460
1247.4748	-385.2352	-0.2268	24.8460
1248.5512	-383.7371	0.0730	24.8460
1248.0130	-385.2352	-0.2268	24.8460
1248.0130	-384.2365	-0.0769	24.8460
1248.5512	-383.7371	-0.2268	24.8460
1248.0130	-383.7371	-0.2268	24.8460
1248.5512	-384.7359	-0.0769	24.8460
1248.0130	-383.7371	-0.0769	24.8460
1247.4748	-384.2365	-0.0769	24.8460
1247.4748	-384.2365	-0.0769	24.8460
1248.0130	-384.2365	-0.0769	24.8460
1247.4748	-384.2365	-0.2268	24.8460
1248.0130	-384.2365	-0.0769	24.8460
1248.5512	-383.7371	-0.0769	24.8460
1247.4748	-384.2365	0.0730	24.8460
1248.5512	-383.7371	-0.0769	24.8460
1248.0130	-383.2378	-0.0769	24.8460
1248.0130	-384.2365	-0.0769	24.8460
1247.4748	-383.7371	-0.0769	24.8460
1248.5512	-384.2365	0.0730	24.8460
1247.4748	-383.7371	-0.2268	24.8460
1247.4748	-384.7359	-0.2268	24.8460
1248.0130	-384.2365	-0.2268	24.8460
1248.0130	-384.2365	-0.2268	24.8460
1249.0894	-384.2365	-0.2268	24.8463
1248.5512	-383.7371	-0.2268	24.8463
1248.5512	-383.2378	0.0730	24.8463
1248.5512	-383.7371	-0.0769	24.8463
1246.9367	-383.7371	-0.0769	24.8463
1247.4748	-383.7371	-0.0769	24.8463
1246.9367	-383.7371	-0.0769	24.8463
1247.4748	-384.2365	-0.0769	24.8463
1246.9367	-384.7359	0.0730	24.8463
1248.0130	-383.7371	-0.0769	24.8463
1248.5512	-383.7371	-0.2268	24.8463
1248.0130	-384.2365	-0.0769	24.8463
1248.5512	-383.7371	0.0730	24.8463
1248.5512	-384.2365	-0.0769	24.8463
1248.0130	-383.7371	-0.2268	24.8463
1247.4748	-384.2365	0.0730	24.8463
1247.4748	-384.2365	-0.0769	24.8463
1248.0130	-383.2378	-0.0769	24.8463
1248.0130	-384.2365	-0.2268	24.8463
1248.0130	-383.2378	-0.2268	24.8463
1248.5512	-383.7371	-0.2268	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.5512	-384.2365	-0.2268	24.8463
1248.5512	-384.2365	-0.0769	24.8463
1248.0130	-383.2378	-0.0769	24.8463
1247.4748	-384.2365	-0.0769	24.8463
1246.3985	-384.7359	0.0730	24.8463
1247.4748	-383.7371	-0.2268	24.8463
1247.4748	-384.7359	-0.2268	24.8463
1246.9367	-384.7359	-0.2268	24.8463
1248.0130	-384.2365	-0.2268	24.8463
1247.4748	-383.7371	-0.2268	24.8463
1248.5512	-383.7371	-0.0769	24.8463
1248.5512	-383.7371	-0.0769	24.8463
1247.4748	-383.7371	-0.2268	24.8463
1249.0894	-383.2378	0.0730	24.8463
1248.5512	-384.2365	-0.0769	24.8463
1246.9367	-385.2352	-0.0769	24.8463
1247.4748	-384.2365	-0.0769	24.8463
1248.0130	-383.7371	-0.0769	24.8463
1247.4748	-384.2365	-0.2268	24.8463
1246.9367	-383.7371	-0.3767	24.8463
1248.0130	-383.7371	-0.0769	24.8463
1248.5512	-384.2365	-0.0769	24.8463
1248.5512	-384.7359	0.0730	24.8463
1248.5512	-383.7371	0.0730	24.8463
1248.0130	-384.2365	-0.0769	24.8463
1248.0130	-384.2365	-0.2268	24.8463
1247.4748	-384.2365	-0.2268	24.8463
1246.9367	-383.7371	-0.0769	24.8463
1246.9367	-384.7359	0.0730	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.0130	-383.2378	-0.0769	24.8463
1248.5512	-383.7371	0.2229	24.8463
1248.0130	-383.7371	-0.0769	24.8463
1248.0130	-384.2365	-0.2268	24.8463
1247.4748	-384.7359	-0.2268	24.8463
1246.9367	-384.2365	-0.2268	24.8463
1246.9367	-383.7371	0.0730	24.8463
1247.4748	-384.2365	-0.3767	24.8463
1247.4748	-385.2352	-0.2268	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.0130	-384.7359	-0.2268	24.8463
1248.5512	-384.7359	-0.0769	24.8463
1248.5512	-383.7371	-0.0769	24.8463
1247.4748	-383.7371	-0.0769	24.8463
1248.0130	-383.7371	-0.0769	24.8463
1247.4748	-384.2365	-0.0769	24.8463
1247.4748	-384.2365	0.0730	24.8410
1246.9367	-384.7359	-0.2268	24.8410
1248.0130	-384.2365	-0.2268	24.8410
1247.4748	-384.7359	-0.3767	24.8410
1248.0130	-384.2365	0.0730	24.8410
1248.0130	-384.2365	-0.2268	24.8410
1248.5512	-383.7371	-0.2268	24.8410
1248.0130	-384.2365	-0.0769	24.8410
1248.0130	-384.2365	-0.0769	24.8410
1246.9367	-384.2365	-0.0769	24.8410
1247.4748	-383.7371	-0.0769	24.8410
1247.4748	-384.2365	-0.5266	24.8410
1246.9367	-383.7371	-0.2268	24.8410
1248.0130	-384.2365	-0.2268	24.8410
1247.4748	-384.2365	-0.0769	24.8410
1248.0130	-383.7371	-0.3767	24.8410
1249.6275	-384.2365	-0.2268	24.8410
1248.5512	-384.2365	-0.2268	24.8410
1248.0130	-383.7371	-0.2268	24.8410
1247.4748	-384.2365	-0.0769	24.8410
1248.0130	-384.7359	-0.3767	24.8410
1248.5512	-383.7371	-0.0769	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1246.9367	-384.2365	0.0730	24.8410
1246.9367	-384.2365	-0.3767	24.8410
1246.9367	-384.2365	-0.2268	24.8410
1248.5512	-383.2378	-0.2268	24.8410
1248.0130	-384.7359	-0.2268	24.8410
1248.5512	-384.2365	0.0730	24.8410
1248.5512	-384.2365	-0.0769	24.8410
1248.0130	-383.7371	-0.0769	24.8410
1247.4748	-383.7371	0.0730	24.8410
1247.4748	-384.2365	-0.5266	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1246.9367	-384.7359	-0.0769	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1248.0130	-383.7371	-0.2268	24.8410
1248.5512	-384.2365	-0.2268	24.8410
1248.0130	-383.7371	-0.2268	24.8410
1248.0130	-384.2365	-0.0769	24.8410
1248.0130	-384.2365	-0.0769	24.8410
1247.4748	-383.7371	-0.0769	24.8410
1246.9367	-383.2378	-0.0769	24.8410
1247.4748	-384.7359	-0.2268	24.8410
1246.9367	-384.2365	-0.2268	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1248.5512	-384.2365	-0.0769	24.8410
1248.5512	-384.2365	-0.2268	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1248.5512	-383.2378	-0.0769	24.8410
1248.0130	-383.7371	-0.0769	24.8410
1248.0130	-382.7384	-0.2268	24.8410
1248.0130	-384.2365	0.0730	24.8410
1247.4748	-384.7359	-0.0769	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1247.4748	-384.7359	-0.2268	24.8410
1247.4748	-384.7359	-0.2268	24.8410
1248.0130	-384.2365	-0.2268	24.8410
1248.5512	-384.7359	-0.2268	24.8410
1248.0130	-383.7371	-0.2268	24.8410
1248.5512	-383.7371	-0.0769	24.8410
1248.0130	-383.2378	-0.2268	24.8410
1248.5512	-383.7371	-0.3767	24.8410
1246.9367	-384.2365	0.0730	24.8410
1247.4748	-384.7359	-0.2268	24.8410
1248.0130	-384.2365	-0.2268	24.8410
1246.9367	-383.7371	-0.0769	24.8410
1248.5512	-384.7359	-0.2268	24.8410
1247.4748	-384.2365	-0.2268	24.8410
1248.5512	-383.7371	-0.0769	24.8410
1247.4748	-383.7371	-0.0769	24.8462
1248.0130	-384.2365	-0.2268	24.8462
1248.5512	-384.2365	0.0730	24.8462
1248.0130	-384.2365	-0.0769	24.8462
1247.4748	-384.7359	-0.0769	24.8462
1247.4748	-383.7371	-0.2268	24.8462
1247.4748	-383.7371	-0.2268	24.8462
1248.0130	-384.2365	-0.2268	24.8462
1246.3985	-384.2365	-0.2268	24.8462
1248.5512	-383.2378	-0.0769	24.8462
1247.4748	-383.7371	-0.2268	24.8462
1248.5512	-384.7359	-0.0769	24.8462
1247.4748	-383.7371	-0.0769	24.8462
1247.4748	-383.7371	-0.0769	24.8462
1247.4748	-383.7371	-0.2268	24.8462
1246.9367	-384.2365	-0.2268	24.8462
1247.4748	-384.2365	-0.2268	24.8462
1246.9367	-383.7371	-0.2268	24.8462
1247.4748	-384.7359	-0.2268	24.8462
1247.4748	-383.7371	-0.2268	24.8462
1248.5512	-384.7359	-0.0769	24.8462
1248.5512	-383.7371	-0.0769	24.8462
1246.9367	-383.7371	-0.0769	24.8462
1247.4748	-384.7359	-0.6765	24.8462
1247.4748	-383.7371	-0.0769	24.8462
1248.0130	-384.7359	-0.0769	24.8462
1246.9367	-384.2365	-0.0769	24.8462
1246.9367	-384.2365	-0.2268	24.8462
1248.0130	-384.7359	-0.2268	24.8462
1248.0130	-385.2352	-0.2268	24.8462
1248.0130	-384.2365	-0.0769	24.8462
1248.0130	-384.2365	-0.0769	24.8462
1248.5512	-383.7371	-0.0769	24.8462
1248.5512	-384.2365	-0.2268	24.8462
1247.4748	-384.2365	0.0730	24.8462
1246.9367	-384.7359	-0.2268	24.8462
1246.9367	-384.7359	-0.0769	24.8462
1248.0130	-384.7359	-0.2268	24.8462
1247.4748	-384.2365	-0.0769	24.8462
1248.0130	-384.2365	-0.2268	24.8462
1248.0130	-385.2352	-0.0769	24.8462
1248.0130	-384.2365	-0.2268	24.8462
1248.5512	-384.2365	-0.0769	24.8462
1248.0130	-383.7371	-0.2268	24.8462
1246.9367	-384.2365	-0.2268	24.8462
1246.9367	-383.7371	-0.2268	24.8462
1246.9367	-383.7371	-0.0769	24.8462
1247.4748	-383.7371	-0.0769	24.8462
1247.4748	-384.2365	-0.2268	24.8462
1247.4748	-384.7359	-0.2268	24.8462
1247.4748	-384.7359	-0.2268	24.8462
1248.5512	-384.2365	-0.2268	24.8462
1248.5512	-383.7371	0.0730	24.8462
1248.5512	-383.2378	-0.3767	24.8462
1248.0130	-383.7371	-0.2268	24.8462
1247.4748	-383.7371	-0.0769	24.8462
1246.9367	-384.7359	-0.2268	24.8462
1247.4748	-384.2365	0.0730	24.8462
1248.0130	-383.7371	-0.2268	24.8462
1247.4748	-384.2365	-0.2268	24.8462
1247.4748	-384.2365	-0.2268	24.8462
1247.4748	-385.2352	-0.2268	24.8462
1248.5512	-383.7371	-0.2268	24.8462
1248.0130	-383.7371	-0.0769	24.8462
1248.5512	-383.7371	-0.0769	24.8462
1248.5512	-385.2352	-0.0769	24.8462
1247.4748	-384.2365	-0.0769	24.8462
1248.0130	-384.2365	-0.2268	24.8462
1247.4748	-384.2365	-0.0769	24.8462
1248.0130	-384.7359	-0.2268	24.8462
1248.0130	-384.2365	-0.2268	24.8476
1248.5512	-383.7371	-0.2268	24.8476
1248.5512	-384.7359	-0.0769	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1248.5512	-383.7371	-0.2268	24.8476
1248.5512	-384.2365	-0.0769	24.8476
1246.9367	-384.2365	0.0730	24.8476
1246.9367	-384.2365	-0.2268	24.8476
1246.9367	-384.7359	-0.0769	24.8476
1248.0130	-384.2365	-0.0769	24.8476
1247.4748	-384.7359	-0.2268	24.8476
1248.0130	-384.2365	-0.3767	24.8476
1248.0130	-383.7371	-0.2268	24.8476
1247.4748	-384.7359	-0.2268	24.8476
1248.5512	-383.2378	-0.5266	24.8476
1247.4748	-384.2365	-0.0769	24.8476
1248.0130	-384.2365	-0.2268	24.8476
1246.9367	-384.2365	-0.2268	24.8476
1248.0130	-383.7371	-0.2268	24.8476
1247.4748	-384.2365	-0.2268	24.8476
1247.4748	-384.2365	-0.2268	24.8476
1248.0130	-384.2365	-0.0769	24.8476
1247.4748	-384.2365	-0.0769	24.8476
1249.0894	-383.7371	-0.2268	24.8476
1248.5512	-384.2365	-0.2268	24.8476
1248.5512	-384.7359	-0.0769	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1247.4748	-383.2378	-0.2268	24.8476
1247.4748	-383.7371	-0.0769	24.8476
1247.4748	-384.7359	-0.0769	24.8476
1246.9367	-384.2365	-0.2268	24.8476
1247.4748	-383.7371	-0.2268	24.8476
1247.4748	-384.7359	-0.0769	24.8476
1249.0894	-384.2365	-0.3767	24.8476
1248.5512	-384.2365	-0.0769	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1247.4748	-384.7359	-0.2268	24.8476
1246.9367	-384.7359	-0.2268	24.8476
1247.4748	-384.2365	-0.0769	24.8476
1248.0130	-384.7359	-0.0769	24.8476
1248.5512	-383.7371	0.0730	24.8476
1248.5512	-384.2365	-0.2268	24.8476
1248.0130	-383.2378	-0.0769	24.8476
1249.0894	-383.7371	0.0730	24.8476
1247.4748	-384.2365	-0.2268	24.8476
1246.9367	-384.2365	-0.0769	24.8476
1246.9367	-384.2365	-0.0769	24.8476
1247.4748	-384.7359	-0.2268	24.8476
1248.0130	-384.7359	-0.2268	24.8476
1249.0894	-384.7359	-0.0769	24.8476
1248.5512	-383.7371	-0.2268	24.8476
1248.5512	-383.7371	-0.0769	24.8476
1248.0130	-383.7371	-0.2268	24.8476
1248.0130	-384.2365	-0.0769	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1247.4748	-384.2365	-0.0769	24.8476
1248.5512	-383.7371	-0.2268	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1249.0894	-384.2365	-0.0769	24.8476
1248.5512	-384.2365	-0.2268	24.8476
1246.3985	-383.2378	-0.0769	24.8476
1247.4748	-383.7371	-0.2268	24.8476
1246.9367	-384.2365	-0.0769	24.8476
1247.4748	-384.7359	-0.2268	24.8476
1248.0130	-384.2365	-0.2268	24.8476
1248.0130	-384.2365	-0.2268	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1248.0130	-383.7371	-0.0769	24.8476
1247.4748	-383.7371	-0.0769	24.8476
1247.4748	-384.2365	-0.0769	24.8476
1246.9367	-384.2365	-0.0769	24.8338
1248.5512	-384.7359	-0.2268	24.8338
1247.4748	-384.7359	-0.2268	24.8338
1249.0894	-383.7371	-0.0769	24.8338
1248.5512	-384.2365	-0.0769	24.8338
1248.5512	-383.7371	-0.0769	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1246.9367	-384.7359	-0.0769	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1248.5512	-383.7371	-0.0769	24.8338
1248.5512	-383.7371	0.0730	24.8338
1248.5512	-383.7371	0.0730	24.8338
1246.9367	-383.7371	-0.2268	24.8338
1247.4748	-383.7371	-0.2268	24.8338
1246.3985	-384.2365	-0.2268	24.8338
1247.4748	-384.7359	-0.2268	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1248.0130	-384.7359	-0.2268	24.8338
1249.6275	-383.7371	-0.2268	24.8338
1248.5512	-384.2365	-0.0769	24.8338
1247.4748	-384.2365	-0.0769	24.8338
1248.0130	-383.7371	0.0730	24.8338
1247.4748	-384.2365	0.0730	24.8338
1247.4748	-384.2365	-0.0769	24.8338
1248.0130	-384.7359	-0.3767	24.8338
1248.5512	-384.2365	-0.2268	24.8338
1248.5512	-384.2365	-0.2268	24.8338
1249.0894	-384.2365	-0.0769	24.8338
1248.5512	-384.2365	-0.2268	24.8338
1248.5512	-384.2365	-0.2268	24.8338
1248.0130	-384.2365	-0.0769	24.8338
1246.9367	-384.2365	-0.0769	24.8338
1248.0130	-384.7359	-0.2268	24.8338
1248.5512	-383.7371	-0.0769	24.8338
1248.5512	-383.7371	-0.5266	24.8338
1249.0894	-384.2365	-0.2268	24.8338
1248.5512	-384.2365	-0.3767	24.8338
1248.0130	-383.2378	-0.2268	24.8338
1248.5512	-384.2365	0.0730	24.8338
1247.4748	-384.2365	-0.0769	24.8338
1247.4748	-383.7371	-0.0769	24.8338
1248.0130	-384.7359	-0.2268	24.8338
1249.0894	-385.2352	-0.2268	24.8338
1248.5512	-383.7371	-0.2268	24.8338
1248.5512	-383.7371	-0.0769	24.8338
1247.4748	-384.2365	-0.2268	24.8338
1246.3985	-383.7371	-0.0769	24.8338
1247.4748	-384.2365	-0.2268	24.8338
1247.4748	-384.2365	0.0730	24.8338
1250.1657	-384.2365	-0.2268	24.8338
1248.0130	-384.7359	0.0730	24.8338
1249.0894	-383.2378	-0.2268	24.8338
1248.5512	-383.7371	-0.2268	24.8338
1248.5512	-383.2378	-0.2268	24.8338
1247.4748	-383.7371	-0.0769	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1248.0130	-383.7371	-0.2268	24.8338
1248.0130	-383.7371	-0.0769	24.8338
1248.5512	-385.2352	-0.2268	24.8338
1248.5512	-384.2365	-0.2268	24.8338
1248.5512	-383.7371	-0.2268	24.8338
1248.5512	-383.2378	-0.2268	24.8338
1248.0130	-384.2365	-0.2268	24.8338
1248.0130	-383.7371	-0.2268	24.8338
1247.4748	-384.2365	0.0730	24.8338
1248.5512	-383.7371	-0.2268	24.8338
1249.0894	-383.7371	-0.2268	24.8338
1248.5512	-385.2352	0.0730	24.8338
1249.0894	-383.2378	-0.2268	24.8338
1249.0894	-384.2365	-0.0769	24.8482
1248.5512	-384.2365	-0.0769	24.8482
1246.9367	-383.7371	-0.0769	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1249.0894	-384.2365	-0.2268	24.8482
1248.5512	-383.7371	-0.2268	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1248.0130	-384.7359	-0.0769	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1247.4748	-383.7371	-0.3767	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1248.5512	-384.2365	-0.2268	24.8482
1249.0894	-384.2365	-0.0769	24.8482
1249.6275	-383.7371	-0.2268	24.8482
1248.5512	-383.2378	-0.2268	24.8482
1248.5512	-384.2365	-0.0769	24.8482
1247.4748	-384.2365	-0.0769	24.8482
1248.0130	-384.2365	-0.2268	24.8482
1248.5512	-384.2365	-0.2268	24.8482
1249.0894	-383.7371	-0.0769	24.8482
1249.0894	-383.2378	-0.2268	24.8482
1248.5512	-384.2365	-0.0769	24.8482
1248.5512	-383.2378	0.0730	24.8482
1249.0894	-383.7371	-0.2268	24.8482
1247.4748	-384.7359	-0.2268	24.8482
1248.5512	-384.7359	-0.2268	24.8482
1247.4748	-384.2365	-0.0769	24.8482
1248.0130	-384.2365	-0.2268	24.8482
1249.6275	-383.7371	-0.2268	24.8482
1248.5512	-384.2365	-0.2268	24.8482
1248.5512	-383.2378	-0.0769	24.8482
1248.0130	-383.2378	-0.0769	24.8482
1248.0130	-383.2378	-0.0769	24.8482
1247.4748	-383.7371	-0.0769	24.8482
1248.5512	-384.7359	-0.0769	24.8482
1249.0894	-383.7371	-0.2268	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1247.4748	-383.7371	0.0730	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1246.9367	-383.7371	-0.0769	24.8482
1248.0130	-383.7371	-0.0769	24.8482
1247.4748	-383.7371	-0.0769	24.8482
1247.4748	-383.7371	0.0730	24.8482
1248.5512	-384.2365	-0.2268	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1248.5512	-383.2378	-0.2268	24.8482
1248.5512	-384.2365	0.0730	24.8482
1245.3221	-383.7371	-0.2268	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1248.0130	-383.7371	-0.2268	24.8482
1249.0894	-384.2365	-0.2268	24.8482
1248.5512	-383.7371	-0.2268	24.8482
1248.5512	-383.7371	-0.0769	24.8482
1248.0130	-383.7371	-0.0769	24.8482
1248.0130	-383.2378	-0.3767	24.8482
1246.9367	-383.2378	-0.0769	24.8482
1247.4748	-383.7371	-0.2268	24.8482
1247.4748	-383.2378	-0.2268	24.8482
1248.5512	-383.7371	-0.2268	24.8482
1249.0894	-383.7371	-0.0769	24.8482
1248.5512	-383.2378	-0.0769	24.8482
1248.5512	-383.2378	-0.0769	24.8482
1248.0130	-383.2378	-0.2268	24.8482
1248.0130	-383.2378	-0.0769	24.8482
1247.4748	-383.7371	-0.2268	24.8482
1247.4748	-383.7371	-0.3767	24.8482
1248.5512	-383.7371	-0.2268	24.8482
1249.0894	-383.7371	-0.0769	24.8574
1249.6275	-383.7371	-0.0769	24.8574
1247.4748	-383.2378	-0.0769	24.8574
1248.0130	-383.7371	0.0730	24.8574
1246.9367	-384.2365	-0.2268	24.8574
1248.0130	-384.2365	-0.2268	24.8574
1248.0130	-383.7371	-0.2268	24.8574
1249.0894	-383.2378	-0.3767	24.8574
1248.5512	-383.7371	-0.0769	24.8574
1248.5512	-382.7384	-0.0769	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1248.0130	-383.7371	-0.2268	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1248.0130	-383.7371	-0.0769	24.8574
1248.0130	-383.7371	-0.0769	24.8574
1249.0894	-383.7371	-0.2268	24.8574
1248.5512	-383.2378	0.0730	24.8574
1248.5512	-383.2378	-0.2268	24.8574
1248.5512	-382.7384	0.0730	24.8574
1248.0130	-383.7371	-0.0769	24.8574
1248.0130	-383.2378	-0.2268	24.8574
1247.4748	-383.2378	-0.2268	24.8574
1248.5512	-383.2378	-0.2268	24.8574
1248.5512	-384.2365	-0.2268	24.8574
1248.5512	-383.2378	-0.0769	24.8574
1248.0130	-384.2365	-0.0769	24.8574
1248.5512	-383.7371	-0.0769	24.8574
1248.5512	-384.2365	-0.2268	24.8574
1248.0130	-383.7371	-0.2268	24.8574
1248.5512	-383.2378	-0.2268	24.8574
1247.4748	-383.2378	-0.3767	24.8574
1249.0894	-383.2378	-0.0769	24.8574
1249.6275	-383.2378	-0.0769	24.8574
1248.5512	-383.7371	-0.0769	24.8574
1248.5512	-383.2378	-0.3767	24.8574
1248.0130	-383.7371	-0.0769	24.8574
1248.5512	-384.2365	-0.2268	24.8574
1247.4748	-383.7371	-0.2268	24.8574
1248.0130	-383.7371	-0.2268	24.8574
1249.0894	-384.2365	-0.2268	24.8574
1249.0894	-383.2378	-0.0769	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1248.5512	-383.2378	-0.2268	24.8574
1248.0130	-383.7371	0.0730	24.8574
1247.4748	-383.7371	-0.2268	24.8574
1247.4748	-384.2365	-0.0769	24.8574
1248.0130	-384.2365	-0.2268	24.8574
1249.0894	-382.7384	0.0730	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1249.0894	-382.2391	-0.2268	24.8574
1248.5512	-383.2378	-0.0769	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1248.0130	-383.7371	-0.3767	24.8574
1248.5512	-383.7371	-0.0769	24.8574
1248.0130	-383.7371	-0.2268	24.8574
1248.5512	-383.7371	-0.2268	24.8574
1249.0894	-383.7371	-0.0769	24.8574
1249.0894	-383.2378	-0.0769	24.8574
1248.5512	-383.2378	-0.0769	24.8574
1248.5512	-383.7371	-0.0769	24.8574
1246.9367	-383.2378	-0.0769	24.8574
1248.5512	-383.2378	-0.0769	24.8574
1248.5512	-384.2365	0.0730	24.8574
1249.6275	-383.2378	-0.0769	24.8574
